phase,label,target_service,workload,placement_mode,users,duration_seconds,decision,health_code,locust_exit,metrics_exit,locust_request_count,locust_failure_count,locust_failure_pct,locust_median_ms,locust_avg_latency_ms,locust_p95_ms,locust_p99_ms,locust_req_rate,service,deployment,backend,cpu_pct,mem_pct,service_request_count,service_req_rate,service_error_count,service_error_pct,service_p50_ms,service_p95_ms,service_p99_ms,service_avg_latency_ms,exec_grpc_ms,faas_exec_p99_ms,cold_start_count,cold_start_p99_ms,metric_source,data_quality,stats_file,metrics_file
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,currencyservice,hybrid-dynamic,faas,38.6462,,43493.2417,244.8667,,,1260.85,3599.90,4804.48,1324.70,4.98,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,emailservice,hybrid-dynamic,faas,0.0662,,,,,,,,,,,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,paymentservice,iaas,iaas,0.0106,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,shippingservice,hybrid-dynamic,faas,16.6875,,15816.0728,27.7111,,,12.10,96.56,214.38,26.97,4.96,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,adservice,hybrid-dynamic,faas,9.1854,,15766.1538,18.4889,484.1026,3.0705,7.07,69.08,152.10,13.96,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,recommendationservice,iaas,iaas,32.7424,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase3,calibration_cartservice_500,cartservice,cart,calibration,500,180,threshold_exceeded,200,0,0,12224,311,2.5442,4300.00,6979.82,19000.00,22000.00,68.1906,redis-cart,iaas,iaas,4.6081,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_cartservice_500_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,frontend,iaas,iaas,42.0853,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,productcatalogservice,iaas,iaas,15.8718,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,cartservice,iaas,iaas,1.6702,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,checkoutservice,iaas,iaas,0.0003,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,currencyservice,iaas,iaas,26.1668,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,emailservice,iaas,iaas,0.4744,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,paymentservice,iaas,iaas,0.0114,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,shippingservice,iaas,iaas,2.6648,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,adservice,iaas,iaas,2.0830,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,recommendationservice,iaas,iaas,30.2651,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase1,phase1_cartservice_350,cartservice,cart,iaas-only,350,300,completed,200,0,0,41774,0,0.0000,2600.00,2348.40,3800.00,4200.00,139.5688,redis-cart,iaas,iaas,4.4181,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase1/phase1_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,frontend,iaas,iaas,36.7589,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,productcatalogservice,iaas,iaas,13.2193,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,cartservice,iaas,iaas,1.5973,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,checkoutservice,iaas,iaas,0.0005,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,currencyservice,hybrid-dynamic,iaas,58.2155,,24311.0833,,,,813.90,2371.09,4187.08,932.67,4.98,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,emailservice,hybrid-dynamic,faas,0.0680,,,,,,,,,,,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,paymentservice,iaas,iaas,0.0105,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,shippingservice,hybrid-dynamic,iaas,5.2504,,11198.6418,,,,12.45,92.37,196.20,25.20,4.96,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,adservice,hybrid-dynamic,faas,6.8452,,13832.8205,54.0889,275.8974,1.9945,6.57,65.72,98.14,12.52,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,recommendationservice,iaas,iaas,24.1416,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,phase3_cartservice_350,cartservice,cart,hybrid,350,300,completed,200,0,0,34162,635,1.8588,2900.00,2903.95,6300.00,13000.00,114.1128,redis-cart,iaas,iaas,4.2304,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/phase3_cartservice_350_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,frontend,iaas,iaas,63.3444,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,productcatalogservice,iaas,iaas,25.5712,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,cartservice,iaas,iaas,3.7329,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,checkoutservice,iaas,iaas,6.2281,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,currencyservice,hybrid-dynamic,faas,38.3303,,51693.8644,191.0222,,,99.44,2122.78,2497.81,456.51,4.97,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,emailservice,hybrid-dynamic,faas,3.5945,,3350.8055,18.1333,,,3.93,12.08,22.68,4.93,4.95,,,,prometheus:kubernetes|bridge|openfaas|controller,missing:mem_pct|error_count|error_pct,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
phase3,calibration_checkoutservice_50,checkoutservice,checkout,calibration,50,180,completed,200,0,0,12725,6,0.0472,530.00,621.17,1200.00,1600.00,70.8194,paymentservice,iaas,iaas,4.3182,,,,,,,,,,,,,,prometheus:kubernetes,missing:mem_pct|request_count|error_count|error_pct|p50_ms|p95_ms|p99_ms|avg_latency_ms,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_stats.csv,testing/results/all_microservices/allmicro-20260504T132028Z/phase3/calibration_checkoutservice_50_metrics.csv
